gene_symbol,melanoma_post_delta,nsclc_post_delta,pred_direct_melanoma_delta,pred_manual_features,pred_geneformer_static_pca32,pred_scgpt_static_pca32,pred_geneformer_random_pca32,pred_scgpt_random_pca32,pred_manual_plus_geneformer_pca32,pred_manual_plus_scgpt_pca32,mean_tpm,fraction_positive_g120,baseline_responder_vs_nonresponder_log2_delta,post_responder_vs_nonresponder_log2_delta,n_cells_g120,n_patient_states,n_baseline_responder_states,n_baseline_nonresponder_states,mean_raw_count_per_cell,fraction_positive_g115,post_vs_naive_sample_logcpm_delta,cell_type_specificity_max_fraction,dominant_cell_type,n_cells_g115,n_samples,n_post_samples,n_naive_samples,nsclc_post_responder_vs_nonresponder_log2cpm_delta,nsclc_post_mean_log2cpm,nsclc_post_lesion_fraction_positive,nsclc_n_responder_lesions,nsclc_n_nonresponder_lesions,response_direction_concordant,response_transfer_score
MGST2,-0.4233044117757456,-1.3222516882653181,-0.4233044117757456,-0.08338483,-0.21379688,-0.28173232,-0.07939718,-0.08167337,-0.19620657,-0.273046,0.4724590267516596,0.0686268491805291,-0.2504723768606471,-0.4233044117757456,16291,48,9,10,7.653632062343446,0.1359588087948789,-0.3024638782439899,0.2683309058833427,Macrophage,7186,33,17,16,-1.3222516882653181,2.9419799991490345,1.0,8,5,True,0.7481410115216497
UBE2C,-0.4140565469030491,-1.346492789019873,-0.4140565469030491,-0.050216448,-0.17545393,-0.25516197,-0.08601275,-0.0834337,-0.16099021,-0.24354115,0.4235970784774707,0.0486158001350438,-0.4642695513087967,-0.4140565469030491,16291,48,9,10,32.11619816309491,0.1274700807124965,0.2040468774376016,0.4305355364664437,Mal,7186,33,17,16,-1.346492789019873,4.29348237824182,1.0,8,5,True,0.7466754011291817
CD14,-0.7794901336462043,-0.7087060454829186,-0.7794901336462043,-0.05935502,-0.16767079,-0.26902086,-0.087861255,-0.09583133,-0.1269407,-0.23817462,0.723454054262777,0.0785096065312135,-0.5765514790298363,-0.7794901336462043,16291,48,9,10,107.78026718619536,0.0780684664625661,-0.7120672375522021,0.9448441818387596,Macrophage,7186,33,17,16,-0.7087060454829186,1.6384378747196915,1.0,8,5,True,0.7432559250415386
C15orf48,-0.5101990288925979,-1.0724646042805452,-0.5101990288925979,-0.02868547,-0.13272305,-0.13867712,-0.0814629,-0.08527331,-0.110296555,-0.1143955,0.4826450192476825,0.0573936529372045,-0.6234357067058997,-0.5101990288925979,16291,48,9,10,5.699554689674367,0.0396604508767047,0.3296641252309156,0.8558215744589415,Macrophage,7186,33,17,16,-1.0724646042805452,2.6253180949077595,1.0,8,5,True,0.7397096725240373
CPT1A,-0.3381510917192005,-1.539551281136906,-0.3381510917192005,-0.18929899,-0.15619305,-0.10912393,-0.081487454,-0.08518634,-0.17926112,-0.15228194,1.2851022033163888,0.27223620403904,-0.1965219400367106,-0.3381510917192005,16291,48,9,10,26.32048427497913,0.8854717506262176,0.0905298804329195,0.1531102486455169,Endo.,7186,33,17,16,-1.539551281136906,4.600657438520669,1.0,8,5,True,0.7215268161850525
FGFBP2,-0.3337330704634594,-1.5534663719014317,-0.3337330704634594,-0.06572724,-0.1553522,-0.105955794,-0.08721729,-0.08150569,-0.12413366,-0.10001871,0.4388306425952624,0.0468356761402001,-0.337325089024016,-0.3337330704634594,16291,48,9,10,8.722794322293348,0.043974394656276,-0.413483381691837,0.4884522445468351,NK,7186,33,17,16,-1.5534663719014317,5.245118568761342,1.0,8,5,True,0.720029931430906
SCD,-0.4164008272318034,-1.238354024957185,-0.4164008272318034,-0.07859383,-0.19933757,-0.163212,-0.08642029,-0.076017946,-0.1787251,-0.1635243,0.5110699162609771,0.1035541096310846,-0.3467900423700803,-0.4164008272318034,16291,48,9,10,85.63860283885333,0.3040634567214027,-0.0261647492385455,0.4921957815807173,Mal,7186,33,17,16,-1.238354024957185,2.9115876377930596,1.0,8,5,True,0.7180888805698116
IL2RA,-0.3315318383419484,-1.5544622633616347,-0.3315318383419484,-0.085255235,-0.18524955,-0.14153486,-0.08695577,-0.08588075,-0.17766789,-0.1452663,0.6413424593950385,0.0888220489841016,0.2711792602516727,-0.3315318383419484,16291,48,9,10,19.834817701085445,0.3474812134706374,0.1042250609559887,0.4180933088053014,T.CD4,7186,33,17,16,-1.5544622633616347,5.773275087760696,1.0,8,5,True,0.7178814190418003
RRM2,-0.451842361994636,-1.1353935535467552,-0.451842361994636,-0.11210482,-0.16647857,-0.17389691,-0.087700054,-0.089005075,-0.17895874,-0.1855072,0.5487017373680578,0.0677674789761217,-0.5469414803682453,-0.451842361994636,16291,48,9,10,45.55649874756471,0.6458391316448651,-0.0289783392630833,0.2394590765861099,Mal,7186,33,17,16,-1.1353935535467552,3.3772721715106804,1.0,8,5,True,0.7162533804653554
DOCK5,-0.3991264763578094,-1.2785832432383284,-0.3991264763578094,-0.09124478,-0.14174452,-0.07498143,-0.08389747,-0.0842356,-0.11883487,-0.07628793,0.6263771412297182,0.1354121907801853,-0.4441103688228296,-0.3991264763578094,16291,48,9,10,3.877817979404397,0.1138324519899805,-0.1998957876425826,0.4066064895746645,Macrophage,7186,33,17,16,-1.2785832432383284,2.646560392889297,1.0,8,5,True,0.7143643500370479
GSN,-0.564377451121617,-0.9003617955372869,-0.564377451121617,-0.10832459,-0.24554849,-0.18377188,-0.08137482,-0.07992485,-0.2248251,-0.17069723,0.8223270519504113,0.1086489472714996,-0.46467378429725,-0.564377451121617,16291,48,9,10,146.07876426384638,0.346228778179794,-0.7410176439806859,0.3363081365374141,Macrophage,7186,33,17,16,-0.9003617955372869,3.5911825734508165,1.0,8,5,True,0.7128421250547813
GNA15,-0.42390482911973,-1.169061560476223,-0.42390482911973,-0.053268146,-0.19760144,-0.19147435,-0.08594662,-0.08684167,-0.17671098,-0.17660815,0.7549855750931992,0.1209870480633478,-0.5633821536822952,-0.42390482911973,16291,48,9,10,4.450459226273309,0.0555246312273865,0.3885865994484223,0.6497757788489533,Macrophage,7186,33,17,16,-1.169061560476223,5.424305572325155,1.0,8,5,True,0.7039679261330861
HMGB3,-0.3268976417002693,-1.4947944793841796,-0.3268976417002693,-0.061313674,-0.21838062,-0.21829398,-0.08715729,-0.08187364,-0.20198348,-0.21129084,0.3218384380773332,0.0553679945982444,-0.2435862283503851,-0.3268976417002693,16291,48,9,10,12.366267742833289,0.167826328973003,0.2174574174483541,0.3095928607187568,Mal,7186,33,17,16,-1.4947944793841796,3.5995761558619828,1.0,8,5,True,0.6990313227154203
CX3CR1,-0.3216783967725857,-1.5028852790603375,-0.3216783967725857,-0.051690876,-0.1548029,-0.19010104,-0.08709711,-0.09101742,-0.12617059,-0.17443539,0.4083401885131293,0.0618132711312994,-0.28530733198857,-0.3216783967725857,16291,48,9,10,9.62913999443362,0.0368772613414973,-0.050856219439094,0.6018460869667491,NK,7186,33,17,16,-1.5028852790603375,3.2468289287425716,1.0,8,5,True,0.6953026154856958
MT1H,-0.3931777647854621,-1.221772081134986,-0.3931777647854621,-0.018851288,-0.08964137,-0.12712,-0.09036949,-0.089297816,-0.07737298,-0.10879656,0.1539211836201323,0.0157755816094776,-0.0341225438636781,-0.3931777647854621,16291,48,9,10,0.4064848316170331,0.006818814361258,0.0808979840316644,0.977237632576786,Macrophage,7186,33,17,16,-1.221772081134986,1.0361478005556586,0.8461538461538461,8,5,True,0.6930899046573511
PKMYT1,-0.4575994826727828,-1.0386331717819015,-0.4575994826727828,-0.05326748,-0.17515229,-0.1735793,-0.0861238,-0.0811564,-0.15688652,-0.16865957,0.4339316185392528,0.0627340249217359,-0.4104964669536557,-0.4575994826727828,16291,48,9,10,8.213331477873643,0.0654049540773726,0.2850555136754278,0.3122650230933092,Mal,7186,33,17,16,-1.0386331717819015,2.8391451371446736,1.0,8,5,True,0.6894040920201951
CCNA2,-0.3967124370917145,-1.1882017757565624,-0.3967124370917145,-0.068457305,-0.17414951,-0.2507525,-0.08633017,-0.086189166,-0.15986308,-0.24241918,0.4994039655760315,0.0933030507642256,-0.4081500239750376,-0.3967124370917145,16291,48,9,10,15.739632618981352,0.091288616754801,0.1857636879602813,0.2506714095087954,T.CD8,7186,33,17,16,-1.1882017757565624,3.3296726576773716,1.0,8,5,True,0.6865671287041702
FGR,-0.480154929661605,-0.9728212399514105,-0.480154929661605,-0.066856995,-0.1797764,-0.27094907,-0.084384285,-0.08199867,-0.15447767,-0.24965063,0.9518114303751888,0.1303787367257995,-0.3153011516328713,-0.480154929661605,16291,48,9,10,24.84636793765656,0.0932368494294461,0.2420195349301215,0.5262062167880711,Macrophage,7186,33,17,16,-0.9728212399514105,3.8451912575363005,1.0,8,5,True,0.6834507400260715
C1QB,-0.5610319005966347,-0.8214167286864518,-0.5610319005966347,-0.047539234,-0.16191974,-0.31259856,-0.08540196,-0.08570721,-0.12240692,-0.27082077,0.4439979130103219,0.0478178135166656,-0.3048408508302364,-0.5610319005966347,16291,48,9,10,169.49345950459227,0.0990815474533815,-0.7644164212660174,0.904910696334596,Macrophage,7186,33,17,16,-0.8214167286864518,3.029307198189896,1.0,8,5,True,0.678852700132238
CST3,-0.6767067468847132,-0.6787609076589254,-0.6767067468847132,-0.11251959,-0.20029338,-0.30784515,-0.07657378,-0.07710291,-0.17947358,-0.28769588,1.1217635506556536,0.1217850346817261,-0.7577263107365876,-0.6767067468847132,16291,48,9,10,120.51711661564153,0.3645978291121625,-0.6687515199119156,0.4077706831884152,CAF,7186,33,17,16,-0.6787609076589254,4.437675296079399,1.0,8,5,True,0.6777330490203253
BIRC5,-0.4008029676075566,-1.1381058052924766,-0.4008029676075566,-0.07065239,-0.15318963,-0.24249618,-0.06780197,-0.088767335,-0.13092898,-0.22246385,0.3911429621422388,0.05770057086735,-0.3943697574099459,-0.4008029676075566,16291,48,9,10,29.784581129974956,0.1141107709435012,-0.2505965065359086,0.3533683440103632,Mal,7186,33,17,16,-1.1381058052924766,3.18684985959267,1.0,8,5,True,0.6753933551735705
CD300A,-0.534630947485796,-0.8522719773265361,-0.534630947485796,-0.075774804,-0.18762982,-0.29947034,-0.08824381,-0.092385136,-0.16888501,-0.28890893,1.1182597761716595,0.1489779632926155,-0.32762424335889,-0.534630947485796,16291,48,9,10,19.570832173671025,0.1004731422209852,0.1989334532160551,0.5099341114109669,Macrophage,7186,33,17,16,-0.8522719773265361,4.206037155600068,1.0,8,5,True,0.6750192402840669
CD9,-0.4714584938122642,-0.9639633486067645,-0.4714584938122642,-0.124649465,-0.215396,-0.15661806,-0.095546715,-0.08014314,-0.18773052,-0.13777035,0.5192879503891837,0.0654349027070161,-0.2480247401318196,-0.4714584938122642,16291,48,9,10,29.548844976342888,0.2259949902588366,-1.436718880506159,0.3545814786608546,CAF,7186,33,17,16,-0.9639633486067645,4.748454116904281,1.0,8,5,True,0.6741429436138686
CDC20,-0.3147319532183149,-1.4388103741466032,-0.3147319532183149,-0.053684913,-0.17331792,-0.22304308,-0.08080134,-0.08079265,-0.15556291,-0.2061956,0.3142201212674359,0.0438892640108035,-0.3633376207385996,-0.3147319532183149,16291,48,9,10,24.581825772335097,0.0759810743111605,0.0484440614408074,0.351266064204396,Mal,7186,33,17,16,-1.4388103741466032,3.2989981054367075,1.0,8,5,True,0.6729335772317613
LAYN,-0.3470668774171864,-1.3029966390300238,-0.3470668774171864,-0.09058533,-0.14569037,-0.054658823,-0.076471396,-0.07843323,-0.14753795,-0.065072544,0.6906924062755458,0.0941624209686329,-0.2919398646464592,-0.3470668774171864,16291,48,9,10,9.220985249095463,0.1860562204286112,-0.2648315084492521,0.3481146257493068,Endo.,7186,33,17,16,-1.3029966390300238,5.505486061755174,1.0,8,5,True,0.6724782336947711
LRRC25,-0.5342412131583869,-0.837105785474061,-0.5342412131583869,-0.074664004,-0.17154935,-0.28029507,-0.07854442,-0.0845033,-0.1700072,-0.27334812,0.4601313618162296,0.0693634522128782,-0.3898787238813792,-0.5342412131583869,16291,48,9,10,15.798079599220706,0.5594210965766768,0.2580724458586516,0.8876879295031063,Macrophage,7186,33,17,16,-0.837105785474061,0.47680419576866073,0.8461538461538461,8,5,True,0.6687424095820204
ADM,-0.3590969563083644,-1.2424108311133173,-0.3590969563083644,-0.06497326,-0.163097,-0.15117127,-0.08538382,-0.090780295,-0.14599273,-0.13929182,0.2839469647043121,0.0366460008593702,-0.3808271250477884,-0.3590969563083644,16291,48,9,10,22.616059003618147,0.1129974951294183,-0.312845892566282,0.4292622061884985,Macrophage,7186,33,17,16,-1.2424108311133173,1.6086830115926747,1.0,8,5,True,0.6679415752424291
MT2A,-0.8612773750291858,-0.5116380234162552,-0.8612773750291858,-0.21907887,-0.2647183,-0.15973297,-0.09449371,-0.08089111,-0.25578293,-0.18024564,3.338852126649141,0.3783070406973175,-0.641063335583163,-0.8612773750291858,16291,48,9,10,79.63080990815475,0.5090453659894238,-0.9629638173387728,0.3218734340777712,CAF,7186,33,17,16,-0.5116380234162552,9.011867801280939,1.0,8,5,True,0.6638239629397792
TPX2,-0.3616591553498208,-1.194547993174957,-0.3616591553498208,-0.06028462,-0.16940928,-0.15780829,-0.08572139,-0.083764836,-0.15356565,-0.13250068,0.4238653242803909,0.0678902461481799,-0.4073917913747774,-0.3616591553498208,16291,48,9,10,28.95602560534372,0.1128583356526579,0.1149634114334379,0.3568953283903391,Mal,7186,33,17,16,-1.194547993174957,4.082874103909346,1.0,8,5,True,0.6572816886514323
CD79A,0.7131489819600806,0.6048436664306411,0.7131489819600806,-0.094247654,-0.15939552,-0.03839519,-0.06994143,-0.08112631,-0.124688014,-0.010722861,1.0819581363142747,0.1343686698176907,0.6330971885791998,0.7131489819600806,16291,48,9,10,34.64625661007515,0.1571110492624547,-0.7144114758450484,0.8601102018047936,B.cell,7186,33,17,16,0.6048436664306411,3.1659157778628693,1.0,8,5,True,0.6567675730119555
PLAUR,-0.6493149367685886,-0.663419376585316,-0.6493149367685886,-0.07012362,-0.20570798,-0.28584945,-0.08442015,-0.075047895,-0.18300647,-0.26503688,0.9607642268279838,0.1104904548523724,-0.5896632578087524,-0.6493149367685886,16291,48,9,10,28.433203451155023,0.1728360701363762,0.0216020673945336,0.6778742535693744,Macrophage,7186,33,17,16,-0.663419376585316,4.1422578283109495,1.0,8,5,True,0.6563292699236801
TUBB6,-0.4109969503706524,-1.0460629690455066,-0.4109969503706524,-0.07838927,-0.24066046,-0.2745772,-0.079367615,-0.08236868,-0.21497692,-0.27196765,0.5481560369022248,0.0898041863605671,-0.4015572955232063,-0.4109969503706524,16291,48,9,10,18.52310047314222,0.1650431394377957,-0.1064367164028143,0.4002768224017,Endo.,7186,33,17,16,-1.0460629690455066,1.7116529732914165,1.0,8,5,True,0.6556894769426862
VCAM1,-0.4309405063593979,-0.9973129967512051,-0.4309405063593979,-0.09581192,-0.13186124,-0.096239276,-0.08230637,-0.08840834,-0.13775927,-0.10012554,1.1330378736995814,0.1480572095021791,-0.8739604837336358,-0.4309405063593979,16291,48,9,10,30.50709713331478,0.124269412747008,-0.1548083558086235,0.3190697341465729,CAF,7186,33,17,16,-0.9973129967512051,4.897438585935907,1.0,8,5,True,0.6555780409827444
HAVCR2,-0.5136058926960276,-0.8201834781383726,-0.5136058926960276,-0.18377489,-0.12063373,-0.29419452,-0.09776873,-0.08794765,-0.15223807,-0.31911188,2.649795592842851,0.3343563931004849,-0.8766953162307605,-0.5136058926960276,16291,48,9,10,79.80768160311717,0.714027275257445,0.0959324131407575,0.3263516521603332,T.CD8,7186,33,17,16,-0.8201834781383726,5.437443122808231,1.0,8,5,True,0.6490385716302165
IL18,-0.3482660796250508,-1.1974911582716796,-0.3482660796250508,-0.0517984,-0.16663249,-0.17758153,-0.096541665,-0.08276229,-0.15666454,-0.16398168,0.340321650302225,0.0514394450923823,-0.2505928203101462,-0.3482660796250508,16291,48,9,10,6.623156136932925,0.2566100751461174,0.369028103908869,0.6144273483930859,Macrophage,7186,33,17,16,-1.1974911582716796,1.7826630855683472,1.0,8,5,True,0.6457906402828544
TMEM176B,-0.447683358535651,-0.9174628264017786,-0.447683358535651,-0.05531631,-0.16671279,-0.22522378,-0.09194587,-0.086216256,-0.13575342,-0.20471486,0.3866607325159452,0.0460990731078509,-0.2921741708298436,-0.447683358535651,16291,48,9,10,50.336209295853045,0.0798775396604508,-0.4570360203785544,0.7407582173551499,Macrophage,7186,33,17,16,-0.9174628264017786,1.8596067381060863,1.0,8,5,True,0.6408844197319506
MCM4,-0.4784266437520655,-0.8578246212473335,-0.4784266437520655,-0.0915084,-0.15118226,-0.15229464,-0.07900983,-0.07650059,-0.15227976,-0.1462512,0.6214842547823598,0.0909090909090909,-0.3372902109234229,-0.4784266437520655,16291,48,9,10,42.938074032841634,0.4531032563317562,0.1016939399208625,0.4209354614457959,Mal,7186,33,17,16,-0.8578246212473335,3.787806527266937,1.0,8,5,True,0.6406294985959112
MGST1,-0.1719863670663617,-2.371367150085739,-0.1719863670663617,-0.04108935,-0.18536326,-0.13883865,-0.083941884,-0.07284741,-0.16120254,-0.12646636,0.1238868084667166,0.0191516788410778,-0.1010380376218075,-0.1719863670663617,16291,48,9,10,6.628444197049819,0.0684664625661007,0.1262275758950739,0.466487010432953,CAF,7186,33,17,16,-2.371367150085739,2.1829514741432425,0.9230769230769231,8,5,True,0.6386257285169131
RAB20,-0.4536168741971684,-0.8983331098889953,-0.4536168741971684,-0.046541106,-0.13077939,-0.23796825,-0.078974985,-0.08552056,-0.1179928,-0.21962726,0.3926014359005687,0.0557976797004481,-0.3519304110616272,-0.4536168741971684,16291,48,9,10,16.107709435012524,0.0858613971611466,0.0298136066854497,0.7072137216481167,Macrophage,7186,33,17,16,-0.8983331098889953,1.7663748069489376,1.0,8,5,True,0.6383565283567385
FES,-0.3108869176484205,-1.3013047592525697,-0.3108869176484205,-0.060319185,-0.19847548,-0.24624862,-0.08200578,-0.07875348,-0.17797124,-0.2344186,0.3850009209246539,0.061506353201154,-0.1785658460831055,-0.3108869176484205,16291,48,9,10,13.860562204286111,0.1141107709435012,0.0681372557195088,0.4061037261067771,Macrophage,7186,33,17,16,-1.3013047592525697,2.119284184511348,1.0,8,5,True,0.6360492319980044
CCNB2,-0.325217311020888,-1.2346921220482985,-0.325217311020888,-0.059195384,-0.18227394,-0.24013555,-0.080783,-0.086604625,-0.16745286,-0.22306675,0.3502363272884348,0.0485544165490147,-0.3561565656386898,-0.325217311020888,16291,48,9,10,19.010019482326747,0.0809908154745338,-0.0165632890622773,0.3316615287822254,Mal,7186,33,17,16,-1.2346921220482985,3.237212751448714,1.0,8,5,True,0.6336744052517994
FRMD4B,-0.4161040142372026,-0.9631211820987886,-0.4161040142372026,-0.08107899,-0.12919298,-0.106343575,-0.090496175,-0.083969615,-0.11773318,-0.10333387,0.812909583507556,0.1347983549198944,-0.1375726940413459,-0.4161040142372026,16291,48,9,10,10.475090453659892,0.1406902310047314,0.2370443987522184,0.3150249845742263,Endo.,7186,33,17,16,-0.9631211820987886,6.126400515765591,1.0,8,5,True,0.6330549660718141
EPAS1,-0.2549603136008512,-1.5713667086677359,-0.2549603136008512,-0.08808146,-0.19366902,-0.0921538,-0.08099432,-0.08927347,-0.16853446,-0.075995155,0.4895420785220198,0.0855687189245595,-0.3611230694966981,-0.2549603136008512,16291,48,9,10,18.63595880879488,0.1557194544948511,-0.6937722044455823,0.6472724414728357,Endo.,7186,33,17,16,-1.5713667086677359,3.988526948239595,1.0,8,5,True,0.6329582520386817
CSTA,-0.4014504354695356,-0.9974655300974147,-0.4014504354695356,-0.03918338,-0.16210496,-0.19248354,-0.089496136,-0.08066095,-0.12734812,-0.17014217,0.2892769011269543,0.045546620833589,-0.2642319486293197,-0.4014504354695356,16291,48,9,10,1.8850542721959365,0.0496799332034511,0.0140998104194327,0.8056379014190337,Macrophage,7186,33,17,16,-0.9974655300974147,1.2955910313404233,1.0,8,5,True,0.6327977334215558
HBEGF,-0.4184757863954614,-0.9566639214793935,-0.4184757863954614,-0.05494244,-0.13873965,-0.18864974,-0.08874957,-0.08156102,-0.123931825,-0.1696451,0.4564053770821292,0.0651279847768706,-0.4318060196806201,-0.4184757863954614,16291,48,9,10,7.330086278875592,0.087531310882271,0.0029110543513861,0.611703906642419,Macrophage,7186,33,17,16,-0.9566639214793935,2.5363430706202417,1.0,8,5,True,0.6327248113178866
CENPW,-0.4145089922643645,-0.9642681018507298,-0.4145089922643645,-0.06634887,-0.24290872,-0.28168973,-0.096886285,-0.07706446,-0.22514893,-0.27265033,0.3801516173960249,0.0508256092320913,-0.3197935423464999,-0.4145089922643645,16291,48,9,10,4.252156971889786,0.0985249095463401,-0.0136943978828012,0.2435905992069962,Mal,7186,33,17,16,-0.9642681018507298,3.211187784196987,1.0,8,5,True,0.6322165761594816
FCGR2A,-0.5616466213080564,-0.7102868599120462,-0.5616466213080564,-0.09517048,-0.15741497,-0.31693393,-0.08391544,-0.07832189,-0.13947552,-0.2966889,0.6983432570446862,0.0957583942053894,-0.6287831010435043,-0.5616466213080564,16291,48,9,10,47.57528527692736,0.2939048149178959,-0.6601228125593952,0.7289078281996494,Macrophage,7186,33,17,16,-0.7102868599120462,1.4039842810179048,1.0,8,5,True,0.6316092265231007
GPNMB,-0.5920299551472199,-0.6625487629068794,-0.5920299551472199,-0.08523822,-0.13743266,-0.23059192,-0.07468199,-0.08549399,-0.11707672,-0.20987713,0.3791866672316365,0.0475108955865201,-0.3519636041272641,-0.5920299551472199,16291,48,9,10,279.20776509880324,0.3190926802115224,-1.1874670800991636,0.3992977799037177,Macrophage,7186,33,17,16,-0.6625487629068794,2.031169638503989,1.0,8,5,True,0.6262976244459225
GZMB,-0.3953422475430912,-0.990819756643571,-0.3953422475430912,-0.12361947,-0.18053743,-0.17250158,-0.07136279,-0.08902198,-0.170525,-0.19000599,3.194068505724347,0.3150819470873488,-0.950912056396664,-0.3953422475430912,16291,48,9,10,81.90592819371,0.1505705538547175,0.2808253717142852,0.4394381141037145,NK,7186,33,17,16,-0.990819756643571,8.626061271422598,1.0,8,5,True,0.625869722467518
PLAU,-0.4777661450753094,-0.8155650259604015,-0.4777661450753094,-0.06345789,-0.14712796,-0.13687974,-0.08749362,-0.07591517,-0.13559958,-0.12475331,0.2837695657244689,0.0391627278865631,-0.237501900352048,-0.4777661450753094,16291,48,9,10,15.061230169774564,0.0404954077372669,-0.4277680617976516,0.4626059283642271,CAF,7186,33,17,16,-0.8155650259604015,1.4878190252814973,1.0,8,5,True,0.6242189988388255
TKT,-0.4140777784989129,-0.932082665484157,-0.4140777784989129,-0.15138072,-0.23700826,-0.32428843,-0.08334708,-0.078379974,-0.23249507,-0.3063176,2.1894628931040203,0.2926769381867288,-0.4043295596180722,-0.4140777784989129,16291,48,9,10,174.30350681881436,0.4869190091845254,-0.1642349707449772,0.2806184208226309,Mal,7186,33,17,16,-0.932082665484157,6.586077535091581,1.0,8,5,True,0.6212525408406996
C1QC,-0.5410709265249813,-0.7107572061431058,-0.5410709265249813,-0.05046236,-0.1745482,-0.34350753,-0.08021059,-0.08981239,-0.14001468,-0.30795014,0.3937898224343048,0.0452397029034436,-0.252721681303873,-0.5410709265249813,16291,48,9,10,98.11647648204844,0.0729195658224325,-0.7063189706323021,0.9300618005489184,Macrophage,7186,33,17,16,-0.7107572061431058,3.082773088114887,1.0,8,5,True,0.6201371300463773
KLF4,-0.449338445838086,-0.8558431681258329,-0.449338445838086,-0.08687175,-0.1662903,-0.17596868,-0.079200074,-0.08476132,-0.15253347,-0.15567769,0.4982358355283898,0.0790620588054754,-0.2908271178678112,-0.449338445838086,16291,48,9,10,5.584052323963262,0.1367937656554411,-0.387260153928795,0.3409611118667378,Macrophage,7186,33,17,16,-0.8558431681258329,3.3147010512447443,1.0,8,5,True,0.620131630419547
SLC29A1,-0.3819255636469947,-1.0053217282937532,-0.3819255636469947,-0.08440533,-0.20044234,-0.22465573,-0.08615182,-0.08953786,-0.18510556,-0.21923214,0.429345036678409,0.0707752746915474,-0.3126702212492198,-0.3819255636469947,16291,48,9,10,26.466462566100752,0.2077650988032285,-0.2801389537143088,0.3258850530699649,Endo.,7186,33,17,16,-1.0053217282937532,2.6901090687056035,1.0,8,5,True,0.619643500510707
NME1,-0.5001675772361468,-0.762601929534096,-0.5001675772361468,-0.12373769,-0.22183475,-0.21064253,-0.07697698,-0.0907846,-0.21259998,-0.21378776,1.3822552328551423,0.1788103861027561,-0.4719307140057533,-0.5001675772361468,16291,48,9,10,82.45310325633176,0.4003618146395769,-0.3363080139872307,0.4226818472271921,Mal,7186,33,17,16,-0.762601929534096,4.622341375990998,1.0,8,5,True,0.6175991900016382
ADAM9,-0.3659155894396459,-1.0359024909161403,-0.3659155894396459,-0.09412407,-0.1463418,-0.15906624,-0.08310708,-0.08712704,-0.134235,-0.14571817,0.4235547233733542,0.0767908661223988,-0.3285514916287237,-0.3659155894396459,16291,48,9,10,10.67408850542722,0.178819927637072,-0.588771436853984,0.3910638984722794,Macrophage,7186,33,17,16,-1.0359024909161403,2.4809480528387287,1.0,8,5,True,0.6156726975963583
NAMPT,-0.376241933363298,-0.9955680862832947,-0.376241933363298,-0.1912205,-0.16816899,-0.16978316,-0.07518297,-0.08145887,-0.17626151,-0.17364043,3.092631514815711,0.4314038426124854,-0.1949866768368233,-0.376241933363298,16291,48,9,10,68.92220985249095,0.4059281937099916,-0.0637638309761063,0.3594697546357479,Macrophage,7186,33,17,16,-0.9955680862832947,7.030142484328034,1.0,8,5,True,0.6120248864041604
CDCA3,-0.2715816590026135,-1.3783475553179736,-0.2715816590026135,-0.051710747,-0.15824868,-0.19942044,-0.087153964,-0.08049072,-0.1408221,-0.19025677,0.2800343744180075,0.0389785771284758,-0.3009639667793866,-0.2715816590026135,16291,48,9,10,6.52657946006123,0.0562204286111884,0.0634472825966001,0.3691538745268057,Mal,7186,33,17,16,-1.3783475553179736,2.514259528459087,1.0,8,5,True,0.6118283384704012
TOP2A,-0.3473930835732844,-1.0715124460770191,-0.3473930835732844,-0.06698558,-0.16836861,-0.19222297,-0.08681071,-0.07294603,-0.15306959,-0.17658728,0.4998103248058458,0.0779571542569517,-0.493165009893981,-0.3473930835732844,16291,48,9,10,30.66559977734484,0.1107709435012524,0.0839612547960646,0.2739613473500644,Mal,7186,33,17,16,-1.0715124460770191,4.4406863008436055,1.0,8,5,True,0.610111475658218
ZNF385A,-0.3670275303605969,-1.0056282980293147,-0.3670275303605969,-0.047523156,-0.16925281,-0.23693238,-0.0772675,-0.09245229,-0.13383609,-0.20647621,0.3620802902925096,0.0589282425879319,-0.3666992212549227,-0.3670275303605969,16291,48,9,10,3.681185638741998,0.0606735318675201,-0.1552624992019324,0.8639907097923315,Macrophage,7186,33,17,16,-1.0056282980293147,1.3114491969024793,1.0,8,5,True,0.607530468936686
UHRF1,-0.3399035654582015,-1.076000443357906,-0.3399035654582015,-0.042992838,-0.20746657,-0.15788713,-0.07440144,-0.09260897,-0.18920892,-0.1534538,0.3492357742125272,0.0713891105518384,-0.242143455757042,-0.3399035654582015,16291,48,9,10,20.833982744224883,0.1043696075702755,0.6030271211154536,0.3791774553968838,Mal,7186,33,17,16,-1.076000443357906,3.0595860380459348,1.0,8,5,True,0.6047614299308098
RNASE1,-0.4096332235330276,-0.8922029671190868,-0.4096332235330276,-0.10054876,-0.19124666,-0.14551474,-0.08448086,-0.0910777,-0.14788732,-0.117724076,0.2568651396488735,0.0277453808851513,-0.4115596580626014,-0.4096332235330276,16291,48,9,10,145.47898691900917,0.1057612023378792,-1.8744392045323588,0.4726183070329566,Macrophage,7186,33,17,16,-0.8922029671190868,2.2356437004340983,1.0,8,5,True,0.6045460920944931
